legal_name,dba_name,city,latitude ,longitude
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7402,SUN VALLEY,34.2304,-118.367
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7403,N HOLLYWOOD,34.2012,-118.4074
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT#7400,CANOGA PARK,34.201,-118.5942
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7389,NORTH HILLS,34.2429,-118.4676
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7387,GRANADA HILLS,34.2645,-118.527
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7383,WINNETKA,34.2083,-118.5711
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7368,SHERMAN OAKS,34.1716,-118.4312
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7401,CANOGA PARK,34.2199,-118.5885
"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT#7359,RESEDA,34.201,-118.5418
"SENIOR CLASSIC LEASING, LLC",CARLS JR #7625,LOS ANGELES,34.0737,-118.2072
SENOR FISH INC,,LOS ANGELES,34.0772,-118.2584
SENOR FISH INC,SENOR FISH,LOS ANGELES,34.1325,-118.216
SEOG NAMGOONG,CHEF. N,TORRANCE,33.8185,-118.3085
SEON GYU KIM,G STATION,LOS ANGELES,34.0567,-118.282
SEONG CHEOL SHIN,ROLL ROLL ROLL,LOS ANGELES,34.0617,-118.3059
SEOUL BBQ INC,,LOS ANGELES,34.0632,-118.297
SEOUL SAUSAGE LITTLE TOKYO LLC,SEOUL SAUSAGE COMPANY,LOS ANGELES,34.0496,-118.2438
SEPAN BOUKHANIAN,TARZANA COIN LAUNDRY,TARZANA,34.1793,-118.5361
SERA ENTERPRISES INC,EL CRIOLLO,VAN NUYS,34.191,-118.4487
SERGEY HOVSEPYAN/ANAHIT HOVSEPYAN,ROBERT'S RUSSIAN CUISINE,LOS ANGELES,34.0998,-118.3446
SERGIO A SANCHEZ,CHINA FOOD SERVICES,LOS ANGELES,34.0346,-118.2578
SERGIO AMADOR,GOLDEN EAGLE CONSTRUCTION,SUN VALLEY,34.2113,-118.3556
SERGIO ARTURO MARTINEZ RODRIGUEZ,,LOS ANGELES,34.0175,-118.2197
SERGIO LUA,PEPE'S TACOS,LOS ANGELES,33.9914,-118.4215
SERGIO S DIAZ,LA PLAYITA,LOS ANGELES,34.0736,-118.2178
SERGIO S DIAZ,EL 7 MARES RESTAURANT,LOS ANGELES,34.0236,-118.1886
SERGIO VASQUEZ I,POLLOS PIO-PIO MEXICAN FOOD,TUJUNGA,34.2481,-118.2873
SERGIO/ANGELA SOLIS,LA ESPECIAL,LOS ANGELES,34.0908,-118.2235
SERGIO/MARIA ESTHER VALDIVIA,TACOS DELTA,LOS ANGELES,34.0909,-118.2788
SERJIK SARDARIAN,BRAVO CHICKEN AND PIZZA,NORTH HOLLYWOOD,34.1646,-118.3607
SEROB HABESYAN,CAFE & GRILLS,SHERMAN OAKS,34.1478,-118.4314
SERRA GOKCE,SERRA'S DINE & DANCE | SERRAS DINE & DANCE,STUDIO CITY,34.1428,-118.4039
SERVICE AMERICA CORPORATION / SERVICE SYSTEM ASSOCIATES,CENTERPLATE,LOS ANGELES,34.1483,-118.2826
SES PIZZERIA INC,BIG MAMA'S & PAPA'S PIZZERIA,NORTHRIDGE,34.2212,-118.536
SESAME MEDITERRANEAN GRILL INC,SOOMSOOM,LOS ANGELES,34.0735,-118.3831
SESAME MEDITERRANEAN GRILL INC,SOOM SOOM,LOS ANGELES,34.0439,-118.2528
SESAME MEDITERRANEAN GRILL INC,SOOM SOOM FRESH,LOS ANGELES,34.0646,-118.4693
"SESAME TREE, INC",,LOS ANGELES,34.0735,-118.3787
SETSUKO TOGAMI KATAOKA/HITOSHI KATAOKA,ECHIGO,LOS ANGELES,34.0399,-118.4647
SETTEBELLO MDR LLC,SETTEBELLO / SETTEBELLO PIZZERIA NAPOLETANA,MARINA DEL REY,33.9869,-118.4407
SEUNG TAE LEE / HYUN SOOK LEE,NIBBLE NOOK COFFEE SHOP,ENCINO,34.1576,-118.493
SEVEN MELROSE LLC,THE DARKROOM,LOS ANGELES,34.0835,-118.3487
"SEVEN SEAS SELECT, INC",COWABUNGA POKE,TARZANA,34.1678,-118.5314
SEVEN SEVENTEEN INC,INTERNATIONAL HOUSE OF PANCAKES,LOS ANGELES,34.0636,-118.2904
SEVENTEEN HIGHLAND LLC,POWER HOUSE,LOS ANGELES,34.1022,-118.3384
SEVERANCE MELROSE LLC,SEVERANCE,WEST HOLLYWOOD,34.0833,-118.3483
SEVERIANO/MARIA BENITAS,TACOS MI RINCON TAPATIO,SYLMAR,34.3107,-118.4281
SEYLA LIM,BEIJING BOWL EXPRESS,LOS ANGELES,34.0589,-118.2736
SFO GROUP CORPORATION,WIENERSCHNITZEL #715,LOMITA,33.7894,-118.3079
SFO GROUP CORPORATION,WIENERSCHNITZEL #114,LOS ANGELES,34.0532,-118.3182
SFO GROUP CORPORATION,WIENERSCHNITZEL #228,LOS ANGELES,34.018,-118.1577
SG BREWHOUSE LLC,ARTS DISTRICT BREWING COMPANY,LOS ANGELES,34.0451,-118.2357
"SG RESTAURANT, LLC",SEOUL GARDEN RESTAURANT,LOS ANGELES,34.0508,-118.2772
SGVY ENTERPRISES INC,BIG MAMA'S & PAPA'S PIZZERIA,GRANADA HILLS,34.2639,-118.5233
SHABUSHI INC,,LOS ANGELES,34.0982,-118.3029
SHABUSHI INC,STREET FOODS MARKET,LOS ANGELES,34.1018,-118.3023
SHAH ABBAS CORP,SHAH ABBAS RESTAURNAT,LOS ANGELES,34.0712,-118.3763
SHAHERZAD RESTAURANT INC,,LOS ANGELES,34.0549,-118.4412
SHAHRAM K DANBELI,DOWNTOWN KABOB,LOS ANGELES,34.0403,-118.2546
SHAKE SHACK CALIFORNIA LLC,SHAKE SHACK -1151,LOS ANGELES,34.1023,-118.3248
SHAKE SHACK CALIFORNIA LLC,SHAKE SHACK -1170,LOS ANGELES,34.0445,-118.2564
SHALA JOOBANDI/ALI VAKILI,CICCEROS PIZZA #2,LOS ANGELES,34.0321,-118.4446
SHALIMAR CUISINE OF INDIA INC,,WOODLAND HILLS,34.1647,-118.6272
SHALIMAR RESTAURANT INC,,TARZANA,34.1697,-118.5391
SHAMDAN RESTAURANT INC,ALI BABA PERSIAN RESTAURANT,GRANADA HILLS,34.2648,-118.5156
SHAMOUN VENTURES LLC,SALATA GRANADA HILLS,GRANADA HILLS,34.2645,-118.5267
SHAN F SEUN,PIER 69,LOS ANGELES,34.0623,-118.2975
SHANDIZ CUISINE RESTAURANT INC,SHANDIZ CRUSINE RESTAURANT,TARZANA,34.173,-118.555
SHANDIZ RESTAURANT INC,SHANDIZ PERSIAN GRILL,TARZANA,34.1726,-118.5547
SHANEMA INC,LE PETIT PARIS,LOS ANGELES,34.0787,-118.4628
SHANGHAI ROSE DIM SUM INC,,STUDIO CITY,34.1436,-118.3996
SHANT ANDRE OHANIAN,PIZZA MAN #8,LOS ANGELES,34.0981,-118.3005
SHANZ GROUP INC,SUBWAY #54739,NORTHRIDGE,34.2391,-118.5535
SHARK TWINS NO 1 LLC,SHARKY'S WOODFIRED MEXICAN GRILL,MARINA DEL REY,33.9848,-118.4392
SHARKYS COLDWATER VENTURA ENTERPRISES INC,SHARKYS WOODFIRED MEXICAN GRILL,STUDIO CITY,34.1451,-118.4138
SHARON CATERING CORP,SHARON KOSHER RESTAURANT,RESEDA,34.202,-118.536
SHARON GALVAN,AIRLINER,LOS ANGELES,34.0736,-118.2161
SHARON WOLF,SHARON'S GOOD EATS,VAN NUYS,34,-118
SHARON WOLF,SHARON'S GOOD EATS,LOS ANGELES,34.0558,-118.2433
SHARRY'S GARDEN CAFE LLC,GARDEN CAFE,LOS ANGELES,34.0637,-118.3687
SHEFA MELROSE,,LOS ANGELES,34.0838,-118.3484
SHEIK MAHBUB AHMED,ROYAL CURRY CAFE,NORTH HOLLYWOOD,34.149,-118.365
SHEKAR PANBEHCHI,PURAN'S,LOS ANGELES,34.1092,-118.2874
SHERCO INC,ICE ISLAND,PANORAMA CITY,34.2237,-118.4488
SHERMAN OAKS 1LP,TIPSY COW,SHERMAN OAKS,34.1527,-118.4597
"SHERMAN OAKS RESTAURANT, INC.",HOT WINGS CAFE,SHERMAN OAKS,34.1548,-118.4486
SHERMAN WAY RESTAURANT INC,SIZZLER,VAN NUYS,34.2012,-118.5023
SHI ECHO PARK LLC,HEALTHY INDULGENCE,LOS ANGELES,34.0352,-118.2305
SHIGEKAZU CHIBA,CHIBA RESTAURANT,N HOLLYWOOD,34.2084,-118.388
SHIGEKAZU CHIBA,CHIBA RESTAURANT,NORTH HOLLYWOOD,34.2069,-118.3882
SHIGEKI CORP,,LOS ANGELES,34.0505,-118.2419
SHIGERU KUDO,SHIBUCHO,LOS ANGELES,34.072,-118.2826
SHIL ILL INTERNATIONAL INC,CHY SUNG ROO,GARDEN GROVE,33.7747,-118.0157
SHIM UNNI INC,,LOS ANGELES,34.0576,-118.2952
SHIMA INC,,VENICE,33.9904,-118.4653
SHIN BONITO INC,SHIN YA!!!,LOS ANGELES,34.1012,-118.345
SHIN HO KIM,HANMI JUNG,LOS ANGELES,34.0476,-118.3245
SHIN RAMEN HOLLYWOOD,SHIN RAMEN,LOS ANGELES,34.1012,-118.3452
SHIN SUSHI CORPORATION,,ENCINO,34.1579,-118.4943
SHINAI GARCIA/ANAHY LARA,TACOS MEXICO,RESEDA,34.2084,-118.528
SHINOBU SAKUMA,MR RAMEN,LOS ANGELES,34.0496,-118.2398
SHINS GROUP INC,MYUNG DONG KYOJA,LOS ANGELES,34.0617,-118.3044
SHINSANG TRADING INC,GIL'S SUPER BURGER,LOS ANGELES,34.0449,-118.2548
SHIRIN GROUP CORPORATION,SHIRIN RESTAURANT,WOODLAND HILLS,34.1683,-118.6025
SHISH MEDITERRANEAN CUISINE,,STUDIO CITY,34.1407,-118.372
SHISO SUSHI BAR INC,,NORTH HOLLYWOOD,34.2086,-118.388
SHIV ASHAWN INC,EL POLLO LOCO,LOS ANGELES,34.0607,-118.4469
SHLOMO BENDAVID,DARNA MEDITERRANEAN CUISINE,WOODLAND HILLS,34.1725,-118.5629
SHLOMO SOLIMANY,WOODLEY MARKET,ENCINO,34.1562,-118.4828
SHOGA SUSHI INC,,NORTH HOLLYWOOD,34.1866,-118.4057
SHOHAM26,,LOS ANGELES,34.0539,-118.3779
SHOMER INC,SUBWAY SANDWICHES #1987,MISSION HILLS,34.2729,-118.4676
SHONALI HOSSAIN,BJ'S GRILL,TORRANCE,33.8548,-118.3
"SHOUBU USA, INC.",,LOS ANGELES,34.0635,-118.296
SHOUTIAN ZHENG,TIAN'S DIMSUM & FAST FOOD,LOS ANGELES,34.0628,-118.2394
SHRI ASHTALAKSHMI LLC,PARADISE BIRYANI POINTE,CANOGA PARK,34.2019,-118.6059
SHRI DHANYALAKSHMI LLC,SWAGATHAM VEGETARIAN CUISINE,WEST HILLS,34.1978,-118.6377
SHU YU CHANG,,NORTHRIDGE,34.2278,-118.5018
SHUGUANG ZHAO,TAMPA GARDEN CHINESE DELIGHT,RESEDA,34.2197,-118.5535
SHUN KIN HUI,HAPPY HOUSE CHINESE & THAI FAST FOOD,RESEDA,34.2011,-118.544
SHUSHA INC,LA CAVA,SHERMAN OAKS,34.1476,-118.4291
SIAM CHAN INC,,LOS ANGELES,34.0029,-118.4348
SIAM HOUSE THAI CUISINE INC,,VAN NUYS,34.2015,-118.4828
SIAMESE ORCHIDS LLC,SIAMESE GARDEN,MARINA DEL REY,33.9803,-118.4646
SICHA SIAM RESTAURANT LLC,SICHA SIAM RESTAURANT,LOS ANGELES,34.1242,-118.2208
SICILIAN PIZZA & PASTA INC,AMECI PIZZA & PASTA,GRANADA HILLS,34.272,-118.5
SID LOPEZ,THE CATERER,WEST HILLS,34.2059,-118.6369
SIETE AZUL LLC,EL CHOLO DOWNTOWN,LOS ANGELES,34.0436,-118.2634
SIGNAL AMERICA INC,JESSICA CAFE,LOS ANGELES,34.0664,-118.3555
SIJIFREDO/OFELIA GONZALEZ,,SYLMAR,34.3048,-118.4665
SILA VILAI CORPORATION,SI LAA THAI DINNING,LOS ANGELES,34.0567,-118.3836
SILOGY PICO LLC,PIKOH KITCHEN AND BAR,LOS ANGELES,34.0296,-118.4491
SILVER & GOLD SPOON INC,GREEN BASIL THAI RESTAURANT,CALABASAS,34.1593,-118.7022
"SILVERLAKE RAMEN HOLDINGS, LLC",,LOS ANGELES,34.0834,-118.2737
SILVERLAKE RAMEN INC,,LOS ANGELES,34.0834,-118.2738
SILVIA ALCALA,,GRANADA HILLS,34.2719,-118.484
SILVIA CAMPOS,CAMPOS TACOS,LOS ANGELES,34.0089,-118.4239
SILVIA HERRERA,RESTAURANTE 8,LOS ANGELES,34.0549,-118.2735
SIMION POPESCU,,ENCINO,34.1685,-118.5243
SIMMZY'S LLC,SIMMZY'S VENICE BEACH,VENICE,33.9793,-118.4662
SIMON ALBERTO ALFARO,METAPAN RESTAURANT,VAN NUYS,34.2016,-118.4393
SIMON JIN HAN,YUK GA GOGI HOUSE,LOS ANGELES,34.0633,-118.2926
SIMPLETHINGS 3RD ST LLC,SIMPLETHINGS SANDWICH & PIE SHOP,LOS ANGELES,34.0726,-118.3702
SIMPLETHINGS NUMBER 2 LLC,SIMPLETHINGS,LOS ANGELES,34.0607,-118.4453
SIMPLY D'LICIOUS LLC,SIMPLY D'LICIOUS A CREOLE SOUTHERN CUISINE,LOS ANGELES,34.0402,-118.3413
"SIMPLY FABULOUS FOOD, INC",PAULS KITCHEN,LOS ANGELES,34.1005,-118.3528
SINA CHEV / NARY CHEV,KS DONUT EMPORIUM,SHERMAN OAKS,34.1503,-118.4451
SINALOA EXPRESS,SINALOA EXPRESS,LOS ANGELES,34.077,-118.1687
SINALOA MEXICAN FOOD INC,,TORRANCE,33.8318,-118.3082
SINGAPORE'S BANANA LEAF INC,,LOS ANGELES,34.0722,-118.3604
SINGH FRESHII INC,FRESHII # 798,NORTHRIDGE,34.2417,-118.5591
SINGH VENTURES,SUSTAIN A BOWL,LOS ANGELES,33.962,-118.421
SINGHAS LLC,,WOODLAND HILLS,34.1712,-118.5754
SIRAKI INC,FIRENZA WOOD FIRED PIZZA,LOS ANGELES,34.0523,-118.2513
SIRIKORN STAPORNKUL,MINT GARDEN THAI RESTAURANT,SHERMAN OAKS,34.1591,-118.4485
SIRINAT THAI,,SAN PEDRO,33.7235,-118.3137
SIRISUP CORPORATION,PIMAI THAI CUISINE,LOS ANGELES,34.1052,-118.3165
SIRIWAN RAJPRADIT,PA ORD NOODLE 3,LOS ANGELES,34.1017,-118.3052
SISTERS DUMPLING INC,,LOS ANGELES,34.0535,-118.3232
SISTERS OF PROVIDENCE IN CALIFORNIA,,MISSION HILLS,34.279,-118.4595
SITHEEK INC,INDIA'S OVEN,LOS ANGELES,34.0499,-118.4602
SIVLAI CHUNG,JOLLY DONUTS,CANOGA PARK,34.2199,-118.5885
SIZZLER USA RESTAURANTS INC,SIZZLER #219 | SIZZLER RESTAURANTS 219,LOS ANGELES,33.9598,-118.3845
SIZZLER USA RESTAURANTS INC,SIZZLER #1214,LOS ANGELES,34.0593,-118.309
SIZZLER USA RESTAURANTS INC,SIZZLER #1226,LOS ANGELES,34.1254,-118.2648
SIZZLER USA RESTAURANTS INC,SIZZLER #1628,LOS ANGELES,34.0673,-118.2916
SIZZLER USA RESTAURANTS INC,SIZZLER #852,VAN NUYS,34.2,-118.4487
SJP  BISTRO INC,HOAGIE STEAK OUT,LOS ANGELES,34.097,-118.3386
SK RESTAURANT CONCEPTS II LLC,,LOS ANGELES,34.1208,-118.2047
SK3 SISTERS INC,IZAKAYA M,SHERMAN OAKS,34.1477,-118.4293
SKATELAND ENTERPRISES INC,NORTHRIDGE SKATELAND,NORTHRIDGE,34.2286,-118.5282
SKG ENTERPRISES INC,,NORTHRIDGE,34.235,-118.5025
SKG ENTERPRISES INC,SUBWAY 5102,CHATSWORTH,34.2356,-118.5885
SKG ENTERPRISES INC,SUBWAY 47454,CANOGA PARK,34.2199,-118.5894
SKG ENTERPRISES INC,SUBWAY 13032,WOODLAND HILLS,34.1692,-118.6057
SKG FOODS INC,FANTASTIC CAFE,SAN PEDRO,33.7552,-118.2922
SKOOBY'S CORPORATION,,LOS ANGELES,34.1015,-118.3351
SKY EARTH TREE INC,,PASADENA,34.1396,-118.0735
SKYLAKE ENTERPRISES INC,TOUHMI,LOS ANGELES,34.0635,-118.2979
SKYS GOURMET MARKETPLACE,,MARINA DEL REY,33.984,-118.4527
SL HOLDING LLC,,WOODLAND HILLS,34.1669,-118.6192
SL HOLDING LLC,,WOODLAND HILLS,34.1669,-118.6192
SLAB CO LLC,CHEEBO,LOS ANGELES,34.098,-118.3535
SLADJANA AND DUSAN SIMIC,IL SOGNO DELI,LOS ANGELES,34.0695,-118.3752
SLOW & LOW HOSPITALITY LP,GUSTO,LOS ANGELES,34.0731,-118.3742
SLR RESTAURANT,STEVIE'S CREOLE CAFE,LOS ANGELES,34.0496,-118.3586
SM CHO INC,,LOS ANGELES,34.0616,-118.309
"SMAT CRUB, INC.",GOOSE GOOD CAFE,LOS ANGELES,34.076,-118.324
SMILEYS MESQUITE BBQ,,LAKE VIEW TERRACE,34.274,-118.3424
SMK CORPORATION,VINCENZO'S PIZZA GRANADA HILLS,GRANADA HILLS,34.2713,-118.5026
SMOKIN BOWLS LLC,SMOKIN BOWLS,LOS ANGELES,34.0321,-118.2661
SNAMLAUNG THAIFOOD INC,,NORTH HOLLYWOOD,34.2012,-118.4155
SNJ BLUE INC,NODA SUSHI,LOS ANGELES,34.0497,-118.2587
SO FRESH LP,POQUITO MAS - SHERMAN OAKS,SHERMAN OAKS,34.1487,-118.4357
SO POSH INC,VINO WINE ROOM,ENCINO,34.1652,-118.5266
SO STOKED CALI LLC,MC QUEEN,LOS ANGELES,34.0852,-118.3088
SOCAL CONCESSIONS LLC,BARNEY'S BEANERY,LOS ANGELES,33.9453,-118.3995
SOCAL DEL LLC,DEL TACO 701,SAN PEDRO,33.7523,-118.3088
SOCAL DINERS LLC,BLACK BEAR DINER,TARZANA,34.1677,-118.5329
"SOCAL DINERS, INC.",BLACK BEAR DINER,SANTA CLARITA,34.4168,-118.5485
SOCIAL FOODIES INC,PATRICKS ROADHOUSE | PATRICKS ROASHOUSE,SANTA MONICA,34.0279,-118.5186
SOCIETA GARIBALDINA DI MUTUA BENEFICENZA/C/,GARIBALDINA M.B. SOCIETY,LOS ANGELES,34.0968,-118.2065
"SOCORROS RESTAURANT, INC",SOCORRO'S RESTAURANT #1,VAN NUYS,34.1866,-118.4522
"SOCORROS RESTAURANT, INC",,NORTHRIDGE,34.2578,-118.5234
"SOCORROS RESTAURANT, INC",,VAN NUYS,34.2014,-118.4564
SODEXHO OPERATIONS LLC,SODEXHO/O'MELVIN & MEYERS #987401,LOS ANGELES,34.0522,-118.2536
SODEXHO OPERATIONS LLC,CEDARS SINAI MEDICAL CENTER,WEST HOLLYWOOD,34.0768,-118.3803
SODEXHO OPERATIONS LLC,CENTERS SINAI AHSP PAVILION CAFE,BUFFALO,42.8865,-78.8269
SODEXO AMERICA LLC,AIR NEW ZEALAND LAX,LOS ANGELES,33.9429,-118.4034
SODEXO AMERICA LLC,GUIDANCE SOFTWARE,PASADENA,34.1459,-118.1285
SODEXO AMERICA LLC,,LOS ANGELES,34.0438,-118.2597
SODEXO AMERICA LLC,,VAN NUYS,34.1949,-118.4632
SODEXO AMERICA LLC,SODEXO AMERICA #70131001,LOS ANGELES,33.9431,-118.4072
SODEXO AMERICA LLC,,PANORAMA CITY,34.2188,-118.43
SODEXO MAGIC LLC,,LOS ANGELES,33.9682,-118.4218
SODHABUN,,LOS ANGELES,34.0404,-118.1875
SOFI'S ON 3RD STREET INC,SOFI RESTAURANT,LOS ANGELES,34.0719,-118.3647
SOFRA KABAB EXPRESS,SOFRA KABAB ESPRESS,LOS ANGELES,34.0173,-118.4094
SOFRONE GRASU,SNACK BAR,WOODLAND HILLS,34.183,-118.5709
SOHRAB INC,SHAMSHIRI RESTAURANT & GRILL,LOS ANGELES,34.0513,-118.4383
SOKHA PETER DOK,MOMS DONUTS,SHERMAN OAKS,34.1603,-118.4487
SOKIA INC,SIN JUNG,LOS ANGELES,34.0635,-118.2966
SOLAMERICA INC/ET AL,MEXICO CITY,LOS ANGELES,34.1105,-118.2874
SOLID GENERATION INC,SILVER PANDA,CHATSWORTH,34.2539,-118.5798
SOLIVE LLC,BIG MAMA'S AND PAPA'S PIZZA,LOS ANGELES,34.0492,-118.2585
SOLOMON ETANA,PALM GROVE ETHIOPIAN RESTAURANT,LOS ANGELES,34.0395,-118.3093
SOLUCK INC,SOLA RESTAURANT,ENCINO,34.1554,-118.4803
SOMCHAI VANPAITUNSRI,ARMONS RESTAURANT,LOS ANGELES,34.1383,-118.2142
SOMETHING VEGAN INC,SOMETHING VEGAN,TOLUCA LAKE,34.1519,-118.3493
SOMKIAT BOONYINDEE,OCHA RESTAURANT,LOS ANGELES,34.0981,-118.3071
SOMNUK CHANTASIRIVISAL,THAI BAMBOO CUISINE,LOS ANGELES,34.0486,-118.4619
SOMSAK SEAYUB & NUNTHIMA SEAYUB & PENPIMOL SEAYUB,THAI VALLEY RESTAURANT,CHATSWORTH,34.2572,-118.5914
SOMWANG & THASSANA LAPNIRAMAI,LITTLE ORCHIDS RESTAURANT,WOODLAND HILLS,34.1682,-118.5998
SONG DENH LU/ SAY MUI SEC,THE CRAWFISH CO.,SYLMAR,34.3109,-118.4286
"SONG'S RESTAURANT GROUP, INC.",FIRE PLANET,LOS ANGELES,34.0833,-118.3274
SONGKHENG SANG,SUPER DONUTS,LOS ANGELES,34.0077,-118.2783
SONIA ARACELY PORTILLO,PANADERIA Y RESTAURANTE EL VENADO BAKERY,LOS ANGELES,34.0515,-118.2799
SONIA E GONZALEZ,PUPUSERIA EL CANDELARENO,LOS ANGELES,33.9963,-118.2832
SONIA M BEDOY,TACOS MICHOACAN DEVONSHIRE,NORTHRIDGE,34.2575,-118.5029
SONORITAS LLC,SONORITAS PRIME TACOS,LOS ANGELES,34.0409,-118.4436
SOO YOUNG CHO,MICK'S SUB SHOP,TARZANA,34.1668,-118.5272
SOOD ENTERPRISES INC,JACK IN THE BOX #353,WOODLAND HILLS,34.1864,-118.6218
SOOD ENTERPRISES INC,JACK IN THE BOX #343,WOODLAND HILLS,34.167,-118.6201
SOOD ENTERPRISES INC,JACK IN THE BOX #314,N HOLLYWOOD,34.1895,-118.3877
SOOD ENTERPRISES INC,JACK IN THE BOX #330,VAN NUYS,34.187,-118.4312
SOOD ENTERPRISES INC,JACK IN THE BOX #337,VAN NUYS,34.1951,-118.4487
SOOD ENTERPRISES INC,JACK IN THE BOX #3183,N HOLLYWOOD,34.2012,-118.4138
SOOD ENTERPRISES INC,JACK IN THE BOX 5357,RESEDA,34.1942,-118.536
SOOD ENTERPRISES INC,JACK IN THE BOX #3347,WOODLAND HILLS,34.1714,-118.5696
SOOD ENTERPRISES INC,JACK IN THE BOX #3565,NORTH HILLS,34.2355,-118.4737
SOOD ENTERPRISES INC,JACK IN THE BOX #326,LOS ANGELES,34.1256,-118.2191
SOOD ENTERPRISES INC,JACK IN THE BOX #3205,VAN NUYS,34.1855,-118.4661
SOOD ENTERPRISES INC,JACK IN THE BOX 3553,VAN NUYS,34.1939,-118.5001
SOOLOBANG INC,,LOS ANGELES,34.0764,-118.2997
SOON NAM KIM,TOAD HOUSE,LOS ANGELES,34.0762,-118.3069
SOON YOO KIM & YEON HYE KIM,KANBAI,LOS ANGELES,34.054,-118.2916
SOPIN KIM,LUCKY DONUTS & CROISSANTS,NORTH HILLS,34.2428,-118.4673
SOUFFLES INC,SOUFFLES,LOS ANGELES,34.0638,-118.306
SOUL DELICOUS LA,,LOS ANGELES,34.0562,-118.3644
SOUL FOOD KITCHEN #2 INC,DULANS SOUL FOOD KITCHEN # 2 INC,LOS ANGELES,33.9453,-118.3075
SOUL HOLLYWOOD LLC,SOUL | SOUL HOLLYWOOD,LOS ANGELES,34.1015,-118.3432
SOULFUL LLC,PICCOLO RITROVO,PACIFIC PALISADES,34.0484,-118.5274
SOUNDCHECK LLC,MA'AM SIR,LOS ANGELES,34.0952,-118.2838
SOUTH BAY CORP,MCDONALD'S RESTAURANT,LOS ANGELES,34.0635,-118.3666
SOUTH CLOUD RESTAURANT GROUP INC,NAGUMO,STUDIO CITY,34.1428,-118.4005
SOUTHBAY FRANCHISE CORPORATION,DEL TACO 267,TORRANCE,33.8163,-118.3061
SOUTHERN CALIFORNIA PIZZA CO LLC,PIZZA HUT #25408 | PIZZA HUT 25408,LOS ANGELES,33.931,-118.2635
SOUTHERN CALIFORNIA PIZZA CO LLC,PIZZA HUT #26218 | PIZZA HUT - 26218,LOS ANGELES,34.1426,-118.2284
SOUTHERN CALIFORNIA PIZZA CO LLC,PIZZA HUT #28345 | PIZZA HUT - 28345,LOS ANGELES,34.019,-118.4226
SOUTHERN CALIFORNIA PIZZA CO LLC,PIZZA HUT 28168,LOS ANGELES,34.0449,-118.3767
SOUTHSIDE PIZZA INC,DOMINOS PIZZA,LOS ANGELES,33.96,-118.2906
SOUTHSIDE PIZZA INC,DOMINOS PIZZA,LOS ANGELES,34.0228,-118.335
SOVAN LUONG,CHINA EXPRESS,LOS ANGELES,34.0411,-118.2122
SOYOUNG INC,WABA GRILL PANORAMA CITY,PANORAMA CITY,34.2354,-118.4482
"SP BH, LLC",,BEVERLY HILLS,34.0661,-118.4092
SPACE LLC,ITAEWON,LOS ANGELES,34.0668,-118.3086
SPARK I LLC,SPARK WOODFIRE COOKING,STUDIO CITY,34.142,-118.3894
SPECIALTY'S CAFE & BAKERY INC,,LOS ANGELES,34.0555,-118.4129
SPECIALTY'S CAFE & BAKERY INC,,LOS ANGELES,34.0522,-118.2536
SPFGRILLE LLC,SAN PEDRO FISH MARKET GRILLE,TORRANCE,33.8154,-118.3004
SPICY CHARLIE'S INC,SPICY CHARLIES,STUDIO CITY,34.1493,-118.3964
SPIRITED GROUP IV LLC,THE NORMANDIE CLUB,LOS ANGELES,34.0635,-118.3007
SPIRITED VENTURES 11 INC,COLE'S FRENCH DIP,LOS ANGELES,34.0451,-118.2497
SPORTSWALK CAFE INC,J TRANIS RISTORANTE,SAN PEDRO,33.736,-118.2898
SPOT ENTERPRISES INC,FATBURGER,VAN NUYS,34.1823,-118.4661
"SPREAD MEDITERRANEAN GRILL, LLC.",SPREAD MEDITERRANEAN KITCHEN,LOS ANGELES,34.0483,-118.2465
SPRING STREET SMOKEHOUSE INC,,LOS ANGELES,34.0591,-118.2381
SPRING VISION RESTAURANT CORPORATION,SUSHI BY H,LOS ANGELES,34.0689,-118.3748
SPRINGBOK INC,SPRINGBOK BAR AND GRILL,VAN NUYS,34.1866,-118.4847
SPROUT BOST LLC,AUBURN,LOS ANGELES,34.0837,-118.3399
SPROUT SANTA FE CAFE LLC,BON TEMPS,LOS ANGELES,34.034,-118.2297
SPUMANTE INC,SPUMANTE RESTAURANT,NORTH HOLLYWOOD,34.1649,-118.3716
SPUMONI RESTAURANT INC,SPUMONI ITALIAN RESTAURANT,SHERMAN OAKS,34.151,-118.4494
SQS LA LLC,,LOS ANGELES,34.0449,-118.264
SQUARE DREAM INC.,SUSHI ZO,LOS ANGELES,34.0483,-118.2465
SQUARE HEART LLC,KISS MY GRITS,LOS ANGELES,34.0861,-118.3287
SQUARE ONE TAQUERIA LLC,SQUARE ONE TAQUERIA,LOS ANGELES,34.0953,-118.2949
